Session_ID,User_ID,Date,Page_URL,Device_Type,Browser,Operating_System,Traffic_Source,Country,City,Session_Duration_Seconds,Pages_Viewed,Conversions,Bounce,Revenue
SID_0883,UID_069,2/6/2024 18:00,/cart,Tablet,Edge,Linux,Social,USA,London,404,9,0,0,130.2
SID_0884,UID_034,2/6/2024 19:00,/cart,Mobile,Chrome,macOS,Direct,Germany,Delhi,321,4,0,1,9.23
SID_0885,UID_006,2/6/2024 20:00,/product,Desktop,Edge,Windows,Referral,Canada,Delhi,374,1,0,1,272.8
SID_0886,UID_053,2/6/2024 21:00,/contact,Desktop,Chrome,Windows,Direct,UK,London,693,8,0,0,353.4
SID_0887,UID_194,2/6/2024 22:00,/checkout,Mobile,Chrome,iOS,Social,Canada,Toronto,457,2,0,1,395.2
SID_0888,UID_126,2/6/2024 23:00,/cart,Mobile,Chrome,iOS,Organic Search,Canada,Delhi,686,1,0,0,96.87
SID_0889,UID_043,2/7/2024 0:00,/contact,Mobile,Firefox,macOS,Social,Germany,London,159,7,0,1,130.88
SID_0890,UID_115,2/7/2024 1:00,/product,Mobile,Chrome,Android,Organic Search,India,New York,170,9,0,0,256.3
SID_0891,UID_111,2/7/2024 2:00,/contact,Mobile,Chrome,Windows,Paid Search,UK,London,444,9,0,0,165.3
SID_0892,UID_151,2/7/2024 3:00,/home,Desktop,Chrome,iOS,Social,India,London,122,3,0,1,430.26
SID_0893,UID_183,2/7/2024 4:00,/cart,Mobile,Edge,Windows,Social,Canada,Berlin,655,6,0,0,236.88
SID_0894,UID_080,2/7/2024 5:00,/product,Desktop,Chrome,macOS,Referral,USA,Delhi,313,7,0,1,399.79
SID_0895,UID_095,2/7/2024 6:00,/checkout,Desktop,Edge,macOS,Direct,Canada,Toronto,684,9,0,0,290.31
SID_0896,UID_118,2/7/2024 7:00,/product,Mobile,Chrome,Android,Organic Search,India,Toronto,252,2,0,0,386.55
SID_0897,UID_144,2/7/2024 8:00,/checkout,Mobile,Chrome,Android,Organic Search,Canada,Berlin,773,8,0,0,166.34
SID_0898,UID_008,2/7/2024 9:00,/product,Desktop,Firefox,macOS,Referral,USA,Toronto,492,7,0,0,415.71
SID_0899,UID_132,2/7/2024 10:00,/contact,Mobile,Edge,iOS,Referral,Germany,London,574,4,0,0,137.29
SID_0900,UID_104,2/7/2024 11:00,/contact,Mobile,Chrome,Windows,Direct,India,Berlin,305,2,0,0,273.05
SID_0901,UID_132,2/7/2024 12:00,/contact,Mobile,Edge,Linux,Direct,Canada,New York,711,8,0,0,107
SID_0902,UID_184,2/7/2024 13:00,/home,Tablet,Edge,Android,Social,India,Delhi,169,5,0,0,237.76
SID_0903,UID_025,2/7/2024 14:00,/checkout,Desktop,Safari,Linux,Paid Search,Germany,Delhi,386,6,0,1,159.09
SID_0904,UID_195,2/7/2024 15:00,/contact,Tablet,Firefox,iOS,Direct,Canada,Delhi,742,7,0,0,133.35
SID_0905,UID_096,2/7/2024 16:00,/home,Mobile,Firefox,Android,Referral,Canada,London,52,1,0,1,483.49
SID_0906,UID_195,2/7/2024 17:00,/checkout,Tablet,Firefox,Linux,Direct,India,New York,765,8,0,0,80.04
SID_0907,UID_155,2/7/2024 18:00,/product,Mobile,Safari,iOS,Organic Search,India,Berlin,299,4,0,0,393.66
SID_0908,UID_093,2/7/2024 19:00,/home,Tablet,Safari,Windows,Paid Search,USA,Berlin,888,9,1,0,492.08
SID_0909,UID_160,2/7/2024 20:00,/cart,Mobile,Firefox,iOS,Social,Germany,Delhi,694,1,0,0,9.95
SID_0910,UID_178,2/7/2024 21:00,/home,Tablet,Safari,Android,Organic Search,USA,New York,362,2,1,0,349.51
SID_0911,UID_061,2/7/2024 22:00,/home,Tablet,Safari,macOS,Organic Search,Canada,New York,114,6,1,0,126.46
SID_0912,UID_122,2/7/2024 23:00,/checkout,Tablet,Safari,Windows,Paid Search,India,New York,650,1,0,0,20.24
SID_0913,UID_051,2/8/2024 0:00,/product,Desktop,Firefox,Linux,Social,Canada,Toronto,60,4,0,0,201.44
SID_0914,UID_147,2/8/2024 1:00,/cart,Tablet,Firefox,Android,Referral,Canada,Toronto,770,8,0,1,467.61
SID_0915,UID_021,2/8/2024 2:00,/contact,Desktop,Firefox,macOS,Social,UK,Delhi,269,5,0,0,5.88
SID_0916,UID_005,2/8/2024 3:00,/contact,Mobile,Safari,iOS,Direct,UK,New York,392,9,0,0,293.94
SID_0917,UID_092,2/8/2024 4:00,/home,Tablet,Firefox,macOS,Organic Search,Canada,New York,851,6,1,0,250.7
SID_0918,UID_170,2/8/2024 5:00,/checkout,Mobile,Safari,Android,Direct,India,Berlin,418,1,0,1,436.69
SID_0919,UID_061,2/8/2024 6:00,/checkout,Mobile,Chrome,Android,Referral,Canada,Berlin,682,6,0,0,42
SID_0920,UID_022,2/8/2024 7:00,/contact,Tablet,Safari,macOS,Direct,UK,Delhi,697,6,0,0,340.76
SID_0921,UID_149,2/8/2024 8:00,/cart,Desktop,Edge,iOS,Social,India,New York,328,6,0,0,340.05
SID_0922,UID_070,2/8/2024 9:00,/product,Tablet,Firefox,macOS,Direct,Canada,Delhi,886,8,0,0,334.54
SID_0923,UID_001,2/8/2024 10:00,/cart,Mobile,Firefox,Android,Referral,Germany,Berlin,400,6,0,0,471.17
SID_0924,UID_133,2/8/2024 11:00,/product,Mobile,Edge,Android,Referral,Germany,Berlin,128,5,0,1,411.54
SID_0925,UID_012,2/8/2024 12:00,/contact,Tablet,Safari,Linux,Referral,Canada,Toronto,76,2,0,0,20.99
SID_0926,UID_090,2/8/2024 13:00,/product,Desktop,Chrome,Linux,Social,India,Delhi,868,4,0,0,235.54
SID_0927,UID_046,2/8/2024 14:00,/checkout,Desktop,Edge,Windows,Referral,Canada,Delhi,451,5,0,0,198.98
SID_0928,UID_034,2/8/2024 15:00,/home,Mobile,Edge,Android,Organic Search,Canada,New York,509,4,0,0,155.07
SID_0929,UID_177,2/8/2024 16:00,/home,Mobile,Safari,Linux,Referral,UK,New York,608,2,0,0,225.67
SID_0930,UID_078,2/8/2024 17:00,/contact,Desktop,Firefox,macOS,Direct,Germany,Toronto,91,7,0,0,192.1
SID_0931,UID_045,2/8/2024 18:00,/checkout,Tablet,Safari,iOS,Direct,UK,London,138,2,0,0,216.17
SID_0932,UID_155,2/8/2024 19:00,/cart,Mobile,Edge,macOS,Direct,UK,London,708,1,0,0,489.63
SID_0933,UID_073,2/8/2024 20:00,/checkout,Desktop,Edge,iOS,Social,Canada,London,578,5,0,0,44.32
SID_0934,UID_026,2/8/2024 21:00,/home,Mobile,Firefox,Linux,Direct,UK,Delhi,148,1,0,1,461.12
SID_0935,UID_047,2/8/2024 22:00,/home,Tablet,Firefox,Windows,Social,Germany,Delhi,627,1,0,0,240.12
SID_0936,UID_121,2/8/2024 23:00,/checkout,Desktop,Firefox,macOS,Social,UK,Berlin,411,1,0,0,311.87
SID_0937,UID_056,2/9/2024 0:00,/checkout,Mobile,Safari,macOS,Referral,Germany,Delhi,421,6,0,0,415.09
SID_0938,UID_094,2/9/2024 1:00,/home,Tablet,Firefox,macOS,Organic Search,UK,Delhi,81,9,0,0,180.23
SID_0939,UID_107,2/9/2024 2:00,/cart,Mobile,Edge,iOS,Referral,Germany,Delhi,632,1,0,0,215.21
SID_0940,UID_063,2/9/2024 3:00,/contact,Tablet,Edge,Linux,Referral,UK,Toronto,318,5,0,0,204.76
SID_0941,UID_048,2/9/2024 4:00,/contact,Tablet,Chrome,macOS,Social,UK,Delhi,366,9,1,1,187.37
SID_0942,UID_061,2/9/2024 5:00,/checkout,Desktop,Safari,macOS,Social,India,New York,839,9,0,1,462.76
SID_0943,UID_081,2/9/2024 6:00,/contact,Tablet,Chrome,Windows,Direct,Germany,New York,233,1,0,0,414.46
SID_0944,UID_026,2/9/2024 7:00,/home,Mobile,Edge,Windows,Direct,Germany,Berlin,267,8,0,1,54.5
SID_0945,UID_036,2/9/2024 8:00,/home,Tablet,Chrome,Linux,Referral,Germany,Toronto,411,1,0,1,54.06
SID_0946,UID_001,2/9/2024 9:00,/checkout,Tablet,Edge,Linux,Paid Search,USA,New York,696,8,0,0,213.93
SID_0947,UID_008,2/9/2024 10:00,/checkout,Desktop,Chrome,Android,Paid Search,UK,Toronto,781,1,0,1,49.33
SID_0948,UID_113,2/9/2024 11:00,/checkout,Tablet,Firefox,Windows,Direct,Germany,Toronto,165,5,0,0,309.55
SID_0949,UID_099,2/9/2024 12:00,/cart,Tablet,Chrome,Android,Paid Search,USA,Berlin,436,8,0,0,71.85
SID_0950,UID_180,2/9/2024 13:00,/contact,Mobile,Firefox,iOS,Direct,India,Toronto,537,6,1,0,261.19
SID_0951,UID_047,2/9/2024 14:00,/checkout,Desktop,Firefox,Android,Social,Germany,Delhi,391,9,0,0,3.61
SID_0952,UID_127,2/9/2024 15:00,/product,Desktop,Safari,macOS,Referral,Germany,Toronto,410,1,0,0,158.3
SID_0953,UID_056,2/9/2024 16:00,/product,Desktop,Firefox,Android,Organic Search,USA,Berlin,605,9,0,0,338.6
SID_0954,UID_014,2/9/2024 17:00,/home,Tablet,Firefox,Linux,Referral,UK,Berlin,664,1,0,1,242.02
SID_0955,UID_028,2/9/2024 18:00,/contact,Desktop,Chrome,iOS,Direct,India,Berlin,283,3,0,1,489.13
SID_0956,UID_078,2/9/2024 19:00,/checkout,Tablet,Edge,macOS,Direct,Germany,New York,506,1,0,1,437.05
SID_0957,UID_130,2/9/2024 20:00,/product,Tablet,Safari,Android,Referral,UK,Delhi,143,3,0,1,179.54
SID_0958,UID_109,2/9/2024 21:00,/contact,Mobile,Firefox,iOS,Direct,India,New York,49,2,0,1,22.74
SID_0959,UID_154,2/9/2024 22:00,/home,Mobile,Safari,iOS,Paid Search,Canada,London,557,2,0,0,422.81
SID_0960,UID_014,2/9/2024 23:00,/cart,Mobile,Chrome,macOS,Paid Search,Canada,Delhi,174,9,0,0,455.62
SID_0961,UID_187,2/10/2024 0:00,/contact,Mobile,Firefox,Android,Direct,India,Toronto,237,8,0,0,410.31
SID_0962,UID_056,2/10/2024 1:00,/contact,Mobile,Chrome,iOS,Direct,USA,Berlin,560,1,0,1,63.97
SID_0963,UID_115,2/10/2024 2:00,/cart,Tablet,Safari,iOS,Paid Search,India,London,405,4,0,0,498.96
SID_0964,UID_007,2/10/2024 3:00,/contact,Tablet,Chrome,Windows,Direct,India,Delhi,533,1,0,1,129.29
SID_0965,UID_003,2/10/2024 4:00,/home,Desktop,Safari,iOS,Direct,USA,New York,195,1,0,0,362.1
SID_0966,UID_111,2/10/2024 5:00,/home,Tablet,Chrome,Windows,Referral,USA,Berlin,579,4,0,0,454.02
SID_0967,UID_151,2/10/2024 6:00,/cart,Tablet,Safari,Android,Organic Search,UK,New York,210,2,0,1,117.84
SID_0968,UID_107,2/10/2024 7:00,/checkout,Mobile,Edge,Android,Paid Search,UK,Delhi,890,3,0,0,454.13
SID_0969,UID_018,2/10/2024 8:00,/product,Tablet,Chrome,Android,Referral,USA,Delhi,646,9,0,0,154.74
SID_0970,UID_038,2/10/2024 9:00,/checkout,Mobile,Chrome,Linux,Organic Search,Canada,London,641,2,0,0,488.21
SID_0971,UID_115,2/10/2024 10:00,/contact,Desktop,Edge,Android,Direct,Canada,Toronto,631,4,0,0,140.63
SID_0972,UID_015,2/10/2024 11:00,/product,Desktop,Edge,iOS,Direct,India,New York,841,1,0,1,476.72
SID_0973,UID_192,2/10/2024 12:00,/cart,Tablet,Chrome,macOS,Referral,Germany,London,473,2,0,0,26.77
SID_0974,UID_119,2/10/2024 13:00,/cart,Desktop,Edge,Windows,Direct,India,Berlin,361,5,0,0,354.64
SID_0975,UID_028,2/10/2024 14:00,/product,Tablet,Firefox,Linux,Social,India,Toronto,532,1,0,0,266.06
SID_0976,UID_039,2/10/2024 15:00,/home,Desktop,Safari,Android,Referral,Germany,London,108,7,0,1,238.94
SID_0977,UID_185,2/10/2024 16:00,/product,Mobile,Safari,Android,Organic Search,USA,New York,614,4,0,0,111.75
SID_0978,UID_017,2/10/2024 17:00,/contact,Mobile,Safari,macOS,Referral,Canada,Delhi,717,6,0,0,352.8
SID_0979,UID_086,2/10/2024 18:00,/home,Mobile,Firefox,macOS,Paid Search,India,Berlin,425,8,0,1,95.4
SID_0980,UID_126,2/10/2024 19:00,/cart,Mobile,Edge,Linux,Referral,Germany,New York,637,6,0,0,276.42
SID_0981,UID_044,2/10/2024 20:00,/product,Tablet,Edge,Windows,Direct,UK,Toronto,886,2,0,1,126.62
SID_0982,UID_025,2/10/2024 21:00,/checkout,Desktop,Chrome,Android,Direct,India,Toronto,132,1,0,0,477.81
SID_0983,UID_145,2/10/2024 22:00,/checkout,Tablet,Edge,Linux,Social,Canada,Delhi,431,8,0,0,14.32
SID_0984,UID_013,2/10/2024 23:00,/contact,Mobile,Chrome,iOS,Social,USA,Delhi,253,8,0,0,99.86
SID_0985,UID_025,2/11/2024 0:00,/checkout,Tablet,Firefox,iOS,Social,India,Berlin,547,9,0,1,121.16
SID_0986,UID_068,2/11/2024 1:00,/product,Desktop,Safari,Linux,Organic Search,India,Berlin,663,6,0,1,207.03
SID_0987,UID_138,2/11/2024 2:00,/product,Tablet,Safari,Android,Social,Germany,Delhi,265,1,1,0,116.37
SID_0988,UID_067,2/11/2024 3:00,/checkout,Desktop,Safari,Linux,Organic Search,UK,Delhi,456,9,0,0,245.67
SID_0989,UID_109,2/11/2024 4:00,/product,Tablet,Edge,Android,Social,UK,Toronto,145,3,0,1,436.23
SID_0990,UID_146,2/11/2024 5:00,/contact,Desktop,Chrome,macOS,Organic Search,USA,Delhi,192,6,0,0,356.03
SID_0991,UID_111,2/11/2024 6:00,/home,Desktop,Chrome,Linux,Referral,Canada,London,255,9,0,1,289.98
SID_0992,UID_111,2/11/2024 7:00,/contact,Mobile,Firefox,Android,Referral,USA,New York,259,3,0,0,44.5
SID_0993,UID_034,2/11/2024 8:00,/contact,Desktop,Edge,Linux,Direct,India,Delhi,211,5,0,1,347
SID_0994,UID_111,2/11/2024 9:00,/product,Mobile,Firefox,Linux,Organic Search,India,Berlin,278,5,0,0,83.21
SID_0995,UID_008,2/11/2024 10:00,/home,Mobile,Chrome,Android,Paid Search,UK,London,347,7,0,0,393.18
SID_0996,UID_168,2/11/2024 11:00,/product,Mobile,Chrome,Android,Direct,Canada,Berlin,239,4,1,0,125.03
SID_0997,UID_113,2/11/2024 12:00,/cart,Tablet,Safari,Windows,Referral,Germany,London,685,4,0,1,208.52
SID_0998,UID_083,2/11/2024 13:00,/product,Tablet,Edge,Linux,Organic Search,Canada,Delhi,421,7,0,0,175.24
SID_0999,UID_042,2/11/2024 14:00,/product,Tablet,Chrome,iOS,Social,India,New York,886,9,0,0,429.41
SID_1000,UID_169,2/11/2024 15:00,/product,Tablet,Safari,Linux,Paid Search,Germany,Berlin,125,4,0,0,63.27
